CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,Contract,PaymentMethod,Churn,TotalCharges,AvgCharge
3128,Male,0,47,107.79,Month-to-month,Credit card,0,5066.13,107.79
3129,Female,1,21,98.62,Month-to-month,Credit card,1,2071.02,98.62
3130,Female,1,20,105.75,Two year,Bank transfer,0,2115.0,105.75
3131,Male,1,23,100.03,Two year,Mailed check,0,2300.69,100.03
3132,Female,1,68,43.51,Month-to-month,Bank transfer,1,2958.68,43.51
3133,Male,0,21,75.88,One year,Bank transfer,1,1593.48,75.88
3134,Female,0,21,58.53,One year,Electronic check,0,1229.13,58.53000000000001
3135,Male,1,1,65.97,Two year,Electronic check,0,65.97,65.97
3136,Female,0,15,35.4,Two year,Credit card,0,531.0,35.4
3137,Female,0,17,51.58,Month-to-month,Mailed check,1,876.86,51.58
3138,Male,0,51,105.76,Month-to-month,Electronic check,0,5393.76,105.76
3139,Male,1,63,109.76,Month-to-month,Bank transfer,1,6914.88,109.76
3140,Female,0,14,81.02,Month-to-month,Mailed check,0,1134.28,81.02
3141,Male,0,59,69.83,Two year,Credit card,0,4119.97,69.83
3142,Male,1,50,91.28,Two year,Credit card,0,4564.0,91.28
3143,Male,0,34,80.89,Month-to-month,Electronic check,0,2750.26,80.89
3144,Male,1,6,118.37,Two year,Electronic check,0,710.22,118.37
3145,Female,1,49,39.01,Two year,Electronic check,0,1911.49,39.01
3146,Female,1,6,64.9,Month-to-month,Credit card,0,389.4,64.89999999999999
3147,Male,0,69,111.82,One year,Bank transfer,0,7715.58,111.82
3148,Male,0,7,111.47,One year,Electronic check,0,780.29,111.47
3149,Male,1,51,69.53,Month-to-month,Credit card,0,3546.03,69.53
3150,Male,1,1,33.48,One year,Mailed check,0,33.48,33.48
3151,Female,1,13,101.5,Two year,Credit card,0,1319.5,101.5
3152,Female,1,43,78.52,One year,Mailed check,0,3376.36,78.52
3153,Male,1,27,97.32,Month-to-month,Mailed check,0,2627.64,97.32
3154,Male,1,71,66.25,Month-to-month,Bank transfer,0,4703.75,66.25
3155,Male,0,3,40.39,One year,Electronic check,0,121.17,40.39
3156,Female,1,58,22.4,One year,Mailed check,0,1299.2,22.400000000000002
3157,Male,1,17,75.91,Two year,Electronic check,0,1290.47,75.91
3158,Female,1,45,36.1,One year,Credit card,0,1624.5,36.1
3159,Male,0,58,38.71,One year,Electronic check,0,2245.18,38.709999999999994
3160,Female,0,56,63.63,One year,Credit card,0,3563.28,63.63
3161,Male,0,54,64.21,Two year,Mailed check,1,3467.34,64.21000000000001
3162,Female,0,29,47.44,One year,Bank transfer,1,1375.76,47.44
3163,Male,1,54,33.19,Two year,Mailed check,1,1792.26,33.19
3164,Male,0,27,114.5,Two year,Credit card,0,3091.5,114.5
3165,Male,1,45,33.16,Month-to-month,Mailed check,0,1492.2,33.160000000000004
3166,Female,1,31,55.08,Month-to-month,Bank transfer,1,1707.48,55.08
3167,Male,1,36,50.49,Two year,Electronic check,0,1817.64,50.49
3168,Female,1,61,106.63,Two year,Credit card,0,6504.43,106.63000000000001
3169,Female,1,37,61.01,Two year,Electronic check,0,2257.37,61.01
3170,Male,1,67,32.4,Month-to-month,Bank transfer,0,2170.8,32.400000000000006
3171,Male,0,36,21.03,Two year,Mailed check,0,757.08,21.03
3172,Male,0,5,92.19,Month-to-month,Bank transfer,1,460.95,92.19
3173,Female,0,46,91.45,Month-to-month,Credit card,1,4206.7,91.45
3174,Male,0,52,61.78,Two year,Credit card,0,3212.56,61.78
3175,Female,0,49,32.63,Two year,Mailed check,1,1598.87,32.629999999999995
3176,Female,1,6,57.16,Two year,Credit card,0,342.96,57.16
3177,Male,0,10,78.99,Month-to-month,Bank transfer,0,789.9,78.99
3178,Male,0,23,90.39,One year,Credit card,0,2078.97,90.38999999999999
3179,Male,0,17,27.82,Two year,Electronic check,0,472.94,27.82
3180,Male,1,44,75.63,One year,Bank transfer,0,3327.72,75.63
3181,Male,1,41,47.61,One year,Bank transfer,0,1952.01,47.61
3182,Male,1,15,81.73,One year,Credit card,0,1225.95,81.73
3183,Female,0,44,84.81,One year,Mailed check,0,3731.64,84.81
3184,Female,0,58,111.06,One year,Mailed check,1,6441.48,111.05999999999999
3185,Female,0,50,61.04,Month-to-month,Mailed check,0,3052.0,61.04
3186,Male,0,52,73.76,Month-to-month,Credit card,0,3835.52,73.76
3187,Female,0,70,46.82,Month-to-month,Credit card,0,3277.4,46.82
3188,Female,1,68,48.66,One year,Credit card,1,3308.88,48.660000000000004
3189,Female,0,63,24.6,Month-to-month,Bank transfer,0,1549.8,24.599999999999998
3190,Female,1,58,48.61,Two year,Bank transfer,0,2819.38,48.61
3191,Female,0,23,26.38,One year,Credit card,0,606.74,26.38
3192,Male,1,44,116.39,Two year,Mailed check,0,5121.16,116.39
3193,Male,1,44,82.43,One year,Electronic check,0,3626.92,82.43
3194,Female,1,52,37.31,One year,Mailed check,1,1940.12,37.309999999999995
3195,Female,1,67,31.68,One year,Bank transfer,0,2122.56,31.68
3196,Female,0,28,57.01,One year,Bank transfer,1,1596.28,57.01
3197,Male,0,67,50.76,Two year,Mailed check,0,3400.92,50.76
3198,Male,0,18,47.93,One year,Mailed check,0,862.74,47.93
3199,Female,1,27,66.82,One year,Bank transfer,0,1804.14,66.82000000000001
3200,Male,0,51,111.29,Month-to-month,Bank transfer,0,5675.79,111.29
3201,Male,0,60,76.81,One year,Credit card,0,4608.6,76.81
3202,Female,0,49,72.12,One year,Electronic check,0,3533.88,72.12
3203,Male,0,15,100.65,One year,Credit card,1,1509.75,100.65
3204,Male,1,68,20.4,One year,Credit card,0,1387.2,20.400000000000002
3205,Female,1,15,39.74,One year,Mailed check,0,596.1,39.74
3206,Male,0,51,69.62,One year,Mailed check,0,3550.62,69.62
3207,Male,0,48,90.53,Two year,Electronic check,0,4345.44,90.52999999999999
3208,Female,0,1,68.5,Two year,Credit card,0,68.5,68.5
3209,Male,1,7,36.37,One year,Credit card,0,254.59,36.37
3210,Male,1,53,113.0,Two year,Bank transfer,0,5989.0,113.0
3211,Female,1,31,52.87,Month-to-month,Bank transfer,1,1638.97,52.87
3212,Female,0,18,98.82,Month-to-month,Electronic check,0,1778.76,98.82
3213,Female,1,12,109.14,One year,Mailed check,0,1309.68,109.14
3214,Male,1,48,54.64,One year,Bank transfer,0,2622.72,54.63999999999999
3215,Female,1,30,104.53,Two year,Electronic check,0,3135.9,104.53
3216,Male,1,7,91.08,Month-to-month,Credit card,0,637.56,91.08
3217,Female,1,3,110.43,One year,Electronic check,0,331.29,110.43
3218,Male,0,63,45.13,Month-to-month,Electronic check,0,2843.19,45.13
3219,Female,0,6,113.13,Two year,Bank transfer,0,678.78,113.13
3220,Female,0,15,26.53,One year,Bank transfer,1,397.95,26.529999999999998
3221,Female,0,71,99.37,One year,Credit card,0,7055.27,99.37
3222,Female,1,43,63.57,One year,Credit card,0,2733.51,63.57000000000001
3223,Male,0,18,37.79,Month-to-month,Credit card,0,680.22,37.79
3224,Female,0,22,27.94,Two year,Electronic check,0,614.68,27.939999999999998
3225,Female,0,61,58.95,Month-to-month,Electronic check,0,3595.95,58.949999999999996
3226,Male,1,61,58.93,Month-to-month,Bank transfer,0,3594.73,58.93
3227,Female,0,53,43.0,One year,Credit card,1,2279.0,43.0
3228,Male,1,26,41.55,Two year,Bank transfer,0,1080.3,41.55
3229,Female,1,40,59.95,Two year,Credit card,0,2398.0,59.95
3230,Female,1,8,61.01,One year,Credit card,0,488.08,61.01
3231,Female,0,21,64.24,Two year,Bank transfer,0,1349.04,64.24
3232,Male,1,43,106.88,One year,Bank transfer,0,4595.84,106.88000000000001
3233,Female,0,21,81.13,One year,Bank transfer,1,1703.73,81.13
3234,Female,0,3,22.04,Two year,Credit card,0,66.12,22.040000000000003
3235,Female,0,31,71.91,Two year,Electronic check,1,2229.21,71.91
3236,Male,1,27,96.25,Two year,Bank transfer,0,2598.75,96.25
3237,Male,1,27,25.64,Two year,Bank transfer,0,692.28,25.64
3238,Female,0,57,62.26,Month-to-month,Electronic check,1,3548.82,62.260000000000005
3239,Male,1,33,65.12,One year,Electronic check,0,2148.96,65.12
3240,Female,1,44,115.4,One year,Mailed check,0,5077.6,115.4
3241,Female,1,43,67.57,One year,Bank transfer,1,2905.51,67.57000000000001
3242,Female,0,31,94.99,One year,Mailed check,1,2944.69,94.99
3243,Female,1,65,50.29,Month-to-month,Mailed check,0,3268.85,50.29
3244,Female,1,17,97.93,Two year,Electronic check,0,1664.81,97.92999999999999
3245,Female,0,15,52.27,Two year,Credit card,0,784.05,52.269999999999996
3246,Female,1,34,63.0,Two year,Credit card,1,2142.0,63.0
3247,Male,0,4,67.95,One year,Electronic check,0,271.8,67.95
3248,Male,1,28,112.64,Month-to-month,Mailed check,0,3153.92,112.64
3249,Male,1,2,25.35,Month-to-month,Mailed check,0,50.7,25.35
3250,Male,1,17,39.69,Two year,Mailed check,0,674.73,39.69
3251,Male,1,58,90.57,One year,Mailed check,0,5253.06,90.57000000000001
3252,Male,1,9,77.76,Two year,Bank transfer,0,699.84,77.76
3253,Male,1,31,45.15,One year,Mailed check,0,1399.65,45.150000000000006
3254,Female,0,66,48.92,Two year,Electronic check,1,3228.72,48.919999999999995
3255,Female,1,62,56.73,Two year,Mailed check,0,3517.26,56.730000000000004
3256,Female,1,19,65.03,Month-to-month,Mailed check,0,1235.57,65.03
3257,Female,1,55,101.8,One year,Electronic check,0,5599.0,101.8
3258,Male,0,28,21.38,Month-to-month,Mailed check,0,598.64,21.38
3259,Male,0,50,109.8,Month-to-month,Credit card,0,5490.0,109.8
3260,Female,0,65,61.3,Two year,Electronic check,0,3984.5,61.3
3261,Female,1,3,43.05,One year,Bank transfer,0,129.15,43.050000000000004
3262,Male,1,52,70.84,One year,Bank transfer,0,3683.68,70.84
3263,Female,0,10,85.97,Two year,Electronic check,0,859.7,85.97
3264,Female,0,21,24.48,Two year,Bank transfer,1,514.08,24.48
3265,Female,0,37,91.58,Two year,Bank transfer,0,3388.46,91.58
3266,Female,1,15,96.08,One year,Bank transfer,0,1441.2,96.08
3267,Male,0,9,36.62,Two year,Electronic check,1,329.58,36.62
3268,Female,1,44,36.79,Two year,Mailed check,0,1618.76,36.79
3269,Female,1,39,40.38,Month-to-month,Bank transfer,0,1574.82,40.379999999999995
3270,Male,1,5,99.66,Two year,Credit card,0,498.3,99.66
3271,Male,0,25,47.2,Two year,Mailed check,1,1180.0,47.2
3272,Female,1,56,99.59,One year,Mailed check,1,5577.04,99.59
3273,Male,0,64,74.05,Two year,Bank transfer,0,4739.2,74.05
3274,Female,0,52,96.72,One year,Bank transfer,0,5029.44,96.72
3275,Female,0,9,75.37,Month-to-month,Mailed check,0,678.33,75.37
3276,Male,0,10,53.58,Month-to-month,Bank transfer,0,535.8,53.58
3277,Female,1,10,111.07,One year,Electronic check,0,1110.7,111.07000000000001
3278,Female,1,62,91.53,Two year,Electronic check,0,5674.86,91.53
3279,Female,1,60,68.41,One year,Bank transfer,0,4104.6,68.41000000000001
3280,Female,1,19,83.74,Two year,Mailed check,0,1591.06,83.74
3281,Male,0,38,81.58,Two year,Bank transfer,0,3100.04,81.58
3282,Male,0,6,55.81,Two year,Credit card,0,334.86,55.81
3283,Female,0,15,62.38,One year,Electronic check,0,935.7,62.38
3284,Male,0,47,51.83,Month-to-month,Mailed check,0,2436.01,51.830000000000005
3285,Female,1,45,119.95,One year,Credit card,0,5397.75,119.95
3286,Female,0,5,78.01,Two year,Bank transfer,0,390.05,78.01
3287,Female,1,53,29.21,One year,Electronic check,0,1548.13,29.21
3288,Female,0,66,71.91,Month-to-month,Credit card,0,4746.06,71.91000000000001
3289,Female,0,62,25.0,One year,Mailed check,0,1550.0,25.0
3290,Male,0,23,48.87,Month-to-month,Electronic check,0,1124.01,48.87
3291,Female,0,44,64.6,Month-to-month,Bank transfer,1,2842.4,64.60000000000001
3292,Male,1,52,73.43,Two year,Bank transfer,0,3818.36,73.43
3293,Male,1,46,117.62,Month-to-month,Electronic check,1,5410.52,117.62
3294,Female,1,19,118.22,One year,Credit card,0,2246.18,118.21999999999998
3295,Female,1,47,29.81,One year,Electronic check,0,1401.07,29.81
3296,Female,0,52,73.81,Two year,Electronic check,1,3838.12,73.81
3297,Female,0,24,101.71,One year,Electronic check,0,2441.04,101.71
3298,Female,1,17,43.77,Two year,Credit card,1,744.09,43.77
3299,Male,1,46,95.06,One year,Electronic check,0,4372.76,95.06
3300,Female,0,64,107.86,One year,Mailed check,0,6903.04,107.86
3301,Female,0,28,86.25,Month-to-month,Bank transfer,0,2415.0,86.25
3302,Male,1,50,52.77,Month-to-month,Credit card,0,2638.5,52.77
3303,Male,1,64,112.31,Month-to-month,Mailed check,1,7187.84,112.31
3304,Female,1,28,108.35,One year,Electronic check,0,3033.8,108.35000000000001
3305,Male,0,56,91.58,Two year,Mailed check,0,5128.48,91.58
3306,Female,1,59,56.37,Two year,Credit card,1,3325.83,56.37
3307,Male,1,5,99.19,Two year,Bank transfer,1,495.95,99.19
3308,Male,1,54,51.61,Month-to-month,Credit card,0,2786.94,51.61
3309,Female,1,44,45.3,One year,Electronic check,1,1993.2,45.300000000000004
3310,Male,1,42,71.5,Month-to-month,Electronic check,0,3003.0,71.5
3311,Male,0,57,119.71,One year,Bank transfer,0,6823.47,119.71000000000001
3312,Male,1,47,100.43,One year,Credit card,1,4720.21,100.43
3313,Male,0,25,92.98,One year,Credit card,1,2324.5,92.98
3314,Male,1,44,65.2,Month-to-month,Credit card,0,2868.8,65.2
3315,Male,1,15,51.2,One year,Mailed check,0,768.0,51.2
3316,Female,1,51,105.59,Month-to-month,Bank transfer,0,5385.09,105.59
3317,Female,0,53,76.77,Month-to-month,Credit card,0,4068.81,76.77
3318,Male,0,34,101.33,One year,Bank transfer,0,3445.22,101.33
3319,Female,0,8,68.78,One year,Mailed check,0,550.24,68.78
3320,Female,1,70,95.4,One year,Credit card,0,6678.0,95.4
3321,Female,1,21,106.77,Month-to-month,Mailed check,0,2242.17,106.77000000000001
3322,Male,0,7,59.14,One year,Electronic check,0,413.98,59.14
3323,Female,0,56,21.36,One year,Electronic check,0,1196.16,21.360000000000003
3324,Male,1,49,45.49,Two year,Electronic check,1,2229.01,45.49
3325,Female,0,42,111.49,Two year,Bank transfer,0,4682.58,111.49
3326,Male,1,23,88.75,Two year,Credit card,0,2041.25,88.75
3327,Male,0,52,93.72,One year,Credit card,0,4873.44,93.72
3328,Female,0,53,52.53,Month-to-month,Mailed check,1,2784.09,52.53
3329,Female,0,16,90.13,Two year,Mailed check,1,1442.08,90.13
3330,Male,1,37,84.63,Month-to-month,Electronic check,0,3131.31,84.63
3331,Female,1,18,37.84,Two year,Bank transfer,0,681.12,37.84
3332,Female,0,20,116.87,Two year,Bank transfer,0,2337.4,116.87
3333,Female,1,46,55.4,Month-to-month,Mailed check,0,2548.4,55.4
3334,Male,1,2,52.93,Two year,Mailed check,0,105.86,52.93
3335,Male,1,63,56.92,Month-to-month,Credit card,0,3585.96,56.92
3336,Female,1,3,29.17,One year,Credit card,0,87.51,29.17
3337,Female,0,46,82.5,One year,Mailed check,0,3795.0,82.5
3338,Female,1,49,43.86,Month-to-month,Credit card,0,2149.14,43.86
3339,Male,1,1,100.33,Month-to-month,Mailed check,0,100.33,100.33
3340,Male,0,22,59.42,One year,Bank transfer,0,1307.24,59.42
3341,Female,1,14,65.86,Month-to-month,Electronic check,0,922.04,65.86
3342,Female,1,45,84.64,One year,Mailed check,1,3808.8,84.64
3343,Female,1,6,96.19,One year,Mailed check,0,577.14,96.19
3344,Female,0,65,43.11,Month-to-month,Credit card,0,2802.15,43.11
3345,Female,0,21,116.63,Two year,Mailed check,0,2449.23,116.63
3346,Female,1,4,82.23,Month-to-month,Bank transfer,0,328.92,82.23
3347,Male,1,3,20.56,One year,Electronic check,0,61.68,20.56
3348,Female,0,30,61.56,Two year,Credit card,0,1846.8,61.559999999999995
3349,Male,0,31,63.68,Two year,Bank transfer,1,1974.08,63.68
3350,Female,0,34,100.92,One year,Electronic check,1,3431.28,100.92
3351,Female,1,20,50.51,Two year,Credit card,1,1010.2,50.510000000000005
3352,Male,1,54,53.12,Two year,Bank transfer,0,2868.48,53.12
3353,Male,0,25,27.05,Month-to-month,Mailed check,0,676.25,27.05
3354,Male,1,15,48.35,One year,Credit card,0,725.25,48.35
3355,Male,1,38,91.7,Two year,Mailed check,0,3484.6,91.7
3356,Female,1,23,83.48,One year,Credit card,0,1920.04,83.48
3357,Male,1,52,28.14,Month-to-month,Electronic check,1,1463.28,28.14
3358,Female,1,66,31.47,Month-to-month,Credit card,0,2077.02,31.47
3359,Male,1,57,57.69,Month-to-month,Credit card,0,3288.33,57.69
3360,Female,1,57,94.38,Two year,Bank transfer,0,5379.66,94.38
3361,Female,0,52,103.29,Month-to-month,Credit card,0,5371.08,103.28999999999999
3362,Female,0,35,21.46,One year,Electronic check,0,751.1,21.46
3363,Female,0,14,52.9,Month-to-month,Bank transfer,0,740.6,52.9
3364,Female,0,14,62.43,Two year,Mailed check,0,874.02,62.43
3365,Female,0,33,111.11,Month-to-month,Credit card,0,3666.63,111.11
3366,Male,0,52,70.14,Two year,Electronic check,0,3647.28,70.14
3367,Female,0,1,46.97,One year,Electronic check,0,46.97,46.97
3368,Male,0,34,59.0,Month-to-month,Credit card,0,2006.0,59.0
3369,Male,0,19,63.64,Month-to-month,Credit card,1,1209.16,63.64000000000001
3370,Female,1,24,87.0,One year,Mailed check,0,2088.0,87.0
3371,Male,1,4,24.11,One year,Mailed check,1,96.44,24.11
3372,Female,0,36,58.95,Two year,Mailed check,0,2122.2,58.949999999999996
3373,Male,1,58,84.66,Month-to-month,Mailed check,1,4910.28,84.66
3374,Female,1,32,48.33,Month-to-month,Mailed check,0,1546.56,48.33
3375,Male,0,9,79.18,Month-to-month,Mailed check,0,712.62,79.18
3376,Female,0,67,55.73,Month-to-month,Bank transfer,0,3733.91,55.73
3377,Female,0,20,95.87,One year,Bank transfer,1,1917.4,95.87
3378,Female,1,62,26.06,Month-to-month,Electronic check,1,1615.72,26.06
3379,Female,1,58,111.8,Month-to-month,Bank transfer,0,6484.4,111.8
3380,Male,0,22,37.16,Month-to-month,Credit card,0,817.52,37.16
3381,Female,1,67,35.85,Two year,Credit card,0,2401.95,35.849999999999994
3382,Male,1,48,104.06,Two year,Credit card,0,4994.88,104.06
3383,Male,1,8,106.93,Two year,Electronic check,0,855.44,106.93
3384,Male,0,15,29.3,One year,Bank transfer,0,439.5,29.3
3385,Female,1,32,110.87,One year,Credit card,0,3547.84,110.87
3386,Male,1,53,47.33,One year,Bank transfer,1,2508.49,47.33
3387,Male,1,67,81.86,Month-to-month,Credit card,0,5484.62,81.86
3388,Male,1,4,26.86,Month-to-month,Mailed check,0,107.44,26.86
3389,Female,1,30,58.07,One year,Bank transfer,0,1742.1,58.07
3390,Female,1,13,65.07,Two year,Bank transfer,0,845.91,65.07
3391,Male,1,21,79.98,Month-to-month,Credit card,0,1679.58,79.97999999999999
3392,Female,0,41,72.53,Two year,Bank transfer,0,2973.73,72.53
3393,Female,0,19,66.15,Month-to-month,Mailed check,1,1256.85,66.14999999999999
3394,Male,1,48,115.96,Month-to-month,Credit card,0,5566.08,115.96
3395,Male,0,63,38.5,Two year,Mailed check,0,2425.5,38.5
3396,Female,1,20,35.8,One year,Credit card,0,716.0,35.8
3397,Male,1,64,91.34,Two year,Bank transfer,0,5845.76,91.34
3398,Female,1,37,27.46,One year,Credit card,0,1016.02,27.46
3399,Female,0,31,68.29,One year,Electronic check,0,2116.99,68.28999999999999
3400,Female,1,18,68.41,Month-to-month,Credit card,0,1231.38,68.41000000000001
3401,Female,1,20,51.0,Month-to-month,Bank transfer,0,1020.0,51.0
3402,Female,0,11,113.04,Month-to-month,Mailed check,1,1243.44,113.04
3403,Female,0,44,48.25,One year,Mailed check,0,2123.0,48.25
3404,Male,1,64,48.84,One year,Electronic check,0,3125.76,48.84
3405,Male,0,34,43.43,Two year,Credit card,0,1476.62,43.43
3406,Female,0,65,34.58,Month-to-month,Credit card,0,2247.7,34.58
3407,Female,1,55,56.4,Month-to-month,Mailed check,0,3102.0,56.4
3408,Female,1,1,88.09,One year,Mailed check,0,88.09,88.09
3409,Male,1,38,94.22,Month-to-month,Bank transfer,0,3580.36,94.22
3410,Female,0,9,101.34,One year,Electronic check,0,912.06,101.33999999999999
3411,Male,0,71,39.75,Two year,Mailed check,1,2822.25,39.75
3412,Female,0,17,23.56,Two year,Credit card,1,400.52,23.56
3413,Female,1,52,117.47,Month-to-month,Mailed check,0,6108.44,117.47
3414,Male,0,18,21.43,Two year,Bank transfer,0,385.74,21.43
3415,Male,0,63,116.07,Month-to-month,Credit card,0,7312.41,116.07
3416,Female,1,33,102.88,Month-to-month,Bank transfer,1,3395.04,102.88
3417,Female,1,4,111.21,One year,Bank transfer,1,444.84,111.21
3418,Female,1,52,58.72,One year,Bank transfer,1,3053.44,58.72
3419,Male,0,9,39.72,Month-to-month,Electronic check,0,357.48,39.72
3420,Male,1,64,80.65,Two year,Credit card,0,5161.6,80.65
3421,Male,0,30,94.13,Two year,Credit card,0,2823.9,94.13000000000001
3422,Male,0,8,33.09,Month-to-month,Bank transfer,1,264.72,33.09
3423,Male,1,5,99.76,Month-to-month,Electronic check,1,498.8,99.76
3424,Male,1,63,40.86,Two year,Mailed check,0,2574.18,40.86
3425,Female,1,1,69.17,Two year,Credit card,0,69.17,69.17
3426,Female,1,15,105.65,One year,Mailed check,1,1584.75,105.65
3427,Male,1,38,39.34,One year,Credit card,0,1494.92,39.34
3428,Female,0,42,44.19,Two year,Bank transfer,1,1855.98,44.19
3429,Female,0,46,26.28,One year,Credit card,0,1208.88,26.28
3430,Male,0,53,34.66,One year,Bank transfer,0,1836.98,34.660000000000004
3431,Female,1,26,34.65,Month-to-month,Credit card,0,900.9,34.65
3432,Male,0,61,40.34,One year,Bank transfer,0,2460.74,40.339999999999996
3433,Male,1,67,48.62,One year,Mailed check,0,3257.54,48.62
3434,Female,1,54,101.5,Month-to-month,Mailed check,1,5481.0,101.5
3435,Male,0,22,111.58,Two year,Mailed check,1,2454.76,111.58000000000001
3436,Male,0,26,60.63,One year,Credit card,0,1576.38,60.63
